,0
1098,folks
1099,it
1100,s
1101,not
1102,going
1103,to
1104,happen
1105,and
1106,i
1107,want
1108,to
1109,win
1110,this
1111,battle
1112,i
1113,don
1114,t
1115,want
1116,to
1117,leave
1118,at
1119,the
1120,end
1121,of
1122,seven
1123,years
1124,and
1125,have
1126,this
1127,problem
1128,okay
1129,applause
1130,i
1131,don
1132,t
1133,want
1134,that
1135,right
1136,thank
1137,you
1138,not
1139,going
1140,to
1141,happen
1142,thank
1143,you
1144,all
1145,a
1146,lot
1147,of
1148,voters
1149,in
1150,this
1151,room
1152,i
1153,see
1154,that
1155,thank
1156,you
1157,applause
1158,no
1159,we
1160,re
1161,going
1162,to
1163,solve
1164,this
1165,problem
1166,we
1167,re
1168,going
1169,to
1170,solve
1171,it
1172,with
1173,brains
1174,we
1175,re
1176,going
1177,to
1178,solve
1179,it
1180,with
1181,resolve
1182,and
1183,we
1184,re
1185,going
1186,to
1187,solve
1188,it
1189,with
1190,toughness
1191,because
1192,toughness
1193,is
1194,the
1195,thing
1196,that
1197,they
1198,most
1199,fear
1200,that
1201,s
1202,what
1203,they
1204,most
1205,fear
1206,so
1207,to
1208,the
1209,brave
1210,agents
1211,and
1212,officers
1213,thank
1214,you
1215,for
1216,protecting
1217,us
1218,all
1219,last
1220,year
1221,my
1222,commission
1223,on
1224,combatting
1225,the
1226,incredible
1227,crisis
1228,of
1229,opioids
1230,issued
1231,56
1232,recommendations
1233,my
1234,administration
1235,agreed
1236,with
1237,all
1238,of
1239,the
1240,commission
1241,s
1242,goals
1243,and
1244,we
1245,ve
1246,worked
1247,aggressively
1248,to
1249,put
1250,them
1251,into
1252,action
1253,today
1254,i
1255,m
1256,here
1257,to
1258,announce
1259,additional
1260,steps
1261,that
1262,we
1263,re
1264,taking
1265,as
1266,part
1267,of
1268,our
1269,nationwide
1270,initiative
1271,to
1272,address
1273,the
1274,opioid
1275,crisis
1276,and
1277,by
1278,the
1279,way
1280,the
1281,drug
1282,crisis
1283,the
1284,general
1285,drug
1286,crisis
1287,first
1288,we
1289,re
1290,taking
1291,action
1292,to
1293,reduce
1294,drug
1295,demand
1296,by
1297,preventing
1298,americans
1299,from
1300,becoming
1301,addicted
1302,in
1303,the
1304,first
1305,place
1306,so
1307,important
1308,that
1309,includes
1310,increasing
1311,federal
1312,funding
1313,for
1314,the
1315,development
1316,of
1317,non
1318,addictive
1319,painkillers
1320,and
1321,we
1322,have
1323,to
1324,come
1325,up
1326,with
1327,a
1328,solution
1329,where
1330,we
1331,come
1332,up
1333,with
1334,a
1335,painkiller
1336,that
1337,s
1338,not
1339,so
1340,addictive
1341,and
1342,we
1343,can
1344,do
1345,it
1346,we
1347,re
1348,not
1349,that
1350,far
1351,off
1352,we
1353,can
1354,do
1355,it
1356,these
1357,things
1358,are
1359,incredibly
1360,addictive
1361,so
1362,we
1363,re
1364,going
1365,to
1366,find
1367,that
1368,answer
1369,also
1370,here
1371,with
1372,us
1373,today
1374,are
1375,jim
1376,and
1377,jean
1378,mozer
1379,they
1380,lost
1381,their
1382,beautiful
1383,son
1384,adam
1385,to
1386,a
1387,fentanyl
1388,overdose
1389,his
1390,addiction
1391,began
1392,with
1393,prescription
1394,pills
1395,he
1396,found
1397,in
1398,their
1399,kitchen
1400,cabinet
1401,they
1402,have
1403,since
1404,begun
1405,the
1406,zero
1407,left
1408,initiative
1409,to
1410,help
1411,families
1412,get
1413,rid
1414,of
1415,excess
1416,painkillers
1417,jim
1418,and
1419,jean
1420,we
1421,re
1422,sorry
1423,for
1424,your
1425,loss
1426,a
1427,great
1428,boy
1429,he
1430,s
1431,a
1432,great
1433,boy
1434,and
1435,we
1436,applaud
1437,your
1438,strength
1439,and
1440,your
1441,leadership
1442,and
1443,where
1444,are
1445,you
1446,where
1447,are
1448,you
1449,come
1450,on
1451,up
1452,come
1453,on
1454,up
1455,here
1456,come
1457,on
1458,up
1459,here
1460,applause
1461,tell
1462,us
1463,about
1464,your
1465,boy
1466,ms
1467,mozer
1468,adam
1469,was
1470,our
1471,oldest
1472,son
1473,he
1474,was
1475,a
1476,great
1477,kid
1478,he
1479,was
1480,a
1481,smart
1482,kid
1483,grew
1484,up
1485,out
1486,in
1487,rural
1488,east
1489,kingston
1490,new
1491,hampshire
1492,he
1493,had
1494,a
1495,degree
1496,in
1497,actuarial
1498,science
1499,which
1500,as
1501,many
1502,of
1503,you
1504,know
1505,that
1506,s
1507,the
1508,science
1509,of
1510,forecasting
1511,risk
1512,he
1513,was
1514,the
1515,kind
1516,of
1517,kid
1518,that
1519,made
1520,you
1521,feel
1522,really
1523,good
1524,about
1525,yourself
1526,you
1527,give
1528,him
1529,five
1530,minutes
1531,you
1532,really
1533,liked
1534,him
1535,and
1536,you
1537,know
1538,he
1539,just
1540,made
1541,a
1542,bad
1543,choice
1544,one
1545,night
1546,as
1547,smart
1548,as
1549,he
1550,was
1551,he
1552,found
1553,his
1554,way
1555,into
1556,our
1557,kitchen
1558,cabinet
1559,and
1560,sadly
1561,the
1562,rest
1563,is
1564,history
1565,he
1566,got
1567,hooked
1568,on
1569,it
1570,and
1571,had
1572,to
1573,go
1574,to
1575,the
1576,street
1577,eventually
1578,and
1579,he
1580,found
1581,fentanyl
1582,and
1583,he
1584,s
1585,been
1586,gone
1587,for
1588,two
1589,and
1590,a
1591,half
1592,years
1593,and
1594,we
1595,miss
1596,him
1597,every
1598,day
1599,thank
1600,you
1601,the
1602,president
1603,thank
1604,you
1605,darling
1606,you
1607,take
1608,care
1609,of
1610,yourself
1611,okay
1612,ms
1613,mozer
1614,thank
1615,you
1616,the
1617,president
1618,thank
1619,you
1620,thank
1621,you
1622,very
1623,much
1624,applause
1625,thank
1626,you
1627,appreciate
1628,it
1629,and
1630,so
1631,many
1632,cases
1633,like
1634,that
1635,we
1636,re
1637,also
1638,taking
1639,action
1640,to
1641,prevent
1642,addiction
1643,by
1644,addressing
1645,the
1646,problem
1647,of
1648,overprescribing
1649,applause
1650,and
1651,our
1652,department
1653,of
1654,justice
1655,is
1656,looking
1657,very
1658,seriously
1659,into
1660,bringing
1661,major
1662,litigation
1663,against
1664,some
1665,of
1666,these
1667,drug
1668,companies
1669,we
1670,ll
1671,bring
1672,it
1673,at
1674,a
1675,federal
1676,level
1677,applause
1678,some
1679,states
1680,are
1681,already
1682,bringing
1683,it
1684,but
1685,we
1686,re
1687,thinking
1688,about
1689,bringing
1690,it
1691,at
1692,a
1693,very
1694,high
1695,federal
1696,level
1697,and
1698,we
1699,ll
1700,do
1701,a
1702,job
1703,we
1704,re
1705,going
1706,to
1707,cut
1708,nationwide
1709,opioid
1710,prescriptions
1711,by
1712,one
1713,third
1714,over
1715,the
1716,next
1717,three
1718,years
1719,we
1720,re
1721,also
1722,going
1723,to
1724,make
1725,sure
1726,that
1727,virtually
1728,all
1729,prescriptions
1730,reimbursed
1731,by
1732,the
1733,federal
1734,government
1735,follow
1736,best
1737,practices
1738,for
1739,prescribing
1740,we
1741,ll
1742,ensure
1743,that
1744,opioid
1745,addiction
1746,is
1747,not
1748,subsidized
1749,by
1750,the
1751,american
1752,taxpayer
1753,applause
1754,the
1755,best
1756,way
1757,so
1758,important
1759,and
1760,the
1761,best
1762,way
1763,to
1764,beat
1765,the
1766,drug
1767,crisis
1768,is
1769,to
1770,keep
1771,people
1772,from
1773,getting
1774,hooked
1775,on
1776,drugs
1777,to
1778,begin
1779,with
1780,as
1781,part
1782,of
1783,that
1784,effort
1785,applause
1786,so
1787,important
1788,and
1789,this
1790,has
1791,been
1792,something
1793,that
1794,i
1795,ve
1796,been
1797,very
1798,strongly
1799,in
1800,favor
1801,of
1802,spending
1803,a
1804,lot
1805,of
1806,money
1807,on
1808,great
1809,commercials
1810,showing
1811,how
1812,bad
1813,it
1814,is
1815,so
1816,that
1817,kids
1818,seeing
1819,those
1820,commercials
1821,during
1822,the
1823,right
1824,shows
1825,on
1826,television
1827,or
1828,wherever
1829,the
1830,internet
1831,when
1832,they
1833,see
1834,these
1835,commercials
1836,they
1837,i
1838,don
1839,t
1840,want
1841,any
1842,part
1843,of
1844,it
1845,that
1846,s
1847,the
1848,least
1849,expensive
1850,thing
1851,we
1852,can
1853,do
1854,where
1855,you
1856,scare
1857,them
1858,from
1859,ending
1860,up
1861,like
1862,the
1863,people
1864,in
1865,the
1866,commercials
1867,and
1868,we
1869,ll
1870,make
1871,them
1872,very
1873,very
