,0
1354,from
1355,angola
1356,the
1357,lesson
1358,of
1359,all
1360,this
1361,was
1362,of
1363,course
1364,that
1365,because
1366,we
1367,re
1368,a
1369,great
1370,nation
1371,our
1372,challenges
1373,seem
1374,complex
1375,it
1376,will
1377,always
1378,be
1379,this
1380,way
1381,but
1382,as
1383,long
1384,as
1385,we
1386,remember
1387,our
1388,first
1389,principles
1390,and
1391,believe
1392,in
1393,ourselves
1394,the
1395,future
1396,will
1397,always
1398,be
1399,ours
1400,and
1401,something
1402,else
1403,we
1404,learned
1405,once
1406,you
1407,begin
1408,a
1409,great
1410,movement
1411,there
1412,s
1413,no
1414,telling
1415,where
1416,it
1417,will
1418,end
1419,we
1420,meant
1421,to
1422,change
1423,a
1424,nation
1425,and
1426,instead
1427,we
1428,changed
1429,a
1430,world
1431,countries
1432,across
1433,the
1434,globe
1435,are
1436,turning
1437,to
1438,free
1439,markets
1440,and
1441,free
1442,speech
1443,and
1444,turning
1445,away
1446,from
1447,the
1448,ideologies
1449,of
1450,the
1451,past
1452,for
1453,them
1454,the
1455,great
1456,rediscovery
1457,of
1458,the
1459,1980s
1460,has
1461,been
1462,that
1463,lo
1464,and
1465,behold
1466,the
1467,moral
1468,way
1469,of
1470,government
1471,is
1472,the
1473,practical
1474,way
1475,of
1476,government
1477,democracy
1478,the
1479,profoundly
1480,good
1481,is
1482,also
1483,the
1484,profoundly
1485,productive
1486,when
1487,you
1488,ve
1489,got
1490,to
1491,the
1492,point
1493,when
1494,you
1495,can
1496,celebrate
1497,the
1498,anniversaries
1499,of
1500,your
1501,39th
1502,birthday
1503,you
1504,can
1505,sit
1506,back
1507,sometimes
1508,review
1509,your
1510,life
1511,and
1512,see
1513,it
1514,flowing
1515,before
1516,you
1517,for
1518,me
1519,there
1520,was
1521,a
1522,fork
1523,in
1524,the
1525,river
1526,and
1527,it
1528,was
1529,right
1530,in
1531,the
1532,middle
1533,of
1534,my
1535,life
1536,i
1537,never
1538,meant
1539,to
1540,go
1541,into
1542,politics
1543,it
1544,wasn
1545,t
1546,my
1547,intention
1548,when
1549,i
1550,was
1551,young
1552,but
1553,i
1554,was
1555,raised
1556,to
1557,believe
1558,you
1559,had
1560,to
1561,pay
1562,your
1563,way
1564,for
1565,the
1566,blessings
1567,bestowed
1568,on
1569,you
1570,i
1571,was
1572,happy
1573,with
1574,my
1575,career
1576,in
1577,the
1578,entertainment
1579,world
1580,but
1581,i
1582,ultimately
1583,went
1584,into
1585,politics
1586,because
1587,i
1588,wanted
1589,to
1590,protect
1591,something
1592,precious
1593,ours
1594,was
1595,the
1596,first
1597,revolution
1598,in
1599,the
1600,history
1601,of
1602,mankind
1603,that
1604,truly
1605,reversed
1606,the
1607,course
1608,of
1609,government
1610,and
1611,with
1612,three
1613,little
1614,words
1615,we
1616,the
1617,people
1618,we
1619,the
1620,people
1621,tell
1622,the
1623,government
1624,what
1625,to
1626,do
1627,it
1628,doesn
1629,t
1630,tell
1631,us
1632,we
1633,the
1634,people
1635,are
1636,the
1637,driver
1638,the
1639,government
1640,is
1641,the
1642,car
1643,and
1644,we
1645,decide
1646,where
1647,it
1648,should
1649,go
1650,and
1651,by
1652,what
1653,route
1654,and
1655,how
1656,fast
1657,almost
1658,all
1659,the
1660,world
1661,s
1662,constitutions
1663,are
1664,documents
1665,in
1666,which
1667,governments
1668,tell
1669,the
1670,people
1671,what
1672,their
1673,privileges
1674,are
1675,our
1676,constitution
1677,is
1678,a
1679,document
1680,in
1681,which
1682,we
1683,the
1684,people
1685,tell
1686,the
1687,government
1688,what
1689,it
1690,is
1691,allowed
1692,to
1693,do
1694,we
1695,the
1696,people
1697,are
1698,free
1699,this
1700,belief
1701,has
1702,been
1703,the
1704,underlying
1705,basis
1706,for
1707,everything
1708,i
1709,ve
1710,tried
1711,to
1712,do
1713,these
1714,past
1715,eight
1716,years
1717,but
1718,back
1719,in
1720,the
1721,1960s
1722,when
1723,i
1724,began
1725,it
1726,seemed
1727,to
1728,me
1729,that
1730,we
1731,d
1732,begun
1733,reversing
1734,the
1735,order
1736,of
1737,things
1738,that
1739,through
1740,more
1741,and
1742,more
1743,rules
1744,and
1745,regulations
1746,and
1747,confiscatory
1748,taxes
1749,the
1750,government
1751,was
1752,taking
1753,more
1754,of
1755,our
1756,money
1757,more
1758,of
1759,our
1760,options
1761,and
1762,more
1763,of
1764,our
1765,freedom
1766,i
1767,went
1768,into
1769,politics
1770,in
1771,part
1772,to
1773,put
1774,up
1775,my
1776,hand
1777,and
1778,say
1779,stop
1780,i
1781,was
1782,a
1783,citizen
1784,politician
1785,and
1786,it
1787,seemed
1788,the
1789,right
1790,thing
1791,for
1792,a
1793,citizen
1794,to
1795,do
1796,i
1797,think
1798,we
