,0
1117,divisions
1118,recent
1119,past
1120,behind
1121,us
1122,rediscover
1123,shared
1124,ideals
1125,lie
1126,heart
1127,strength
1128,unity
1129,great
1130,free
1131,people
1132,taking
1133,action
1134,i
1135,hope
1136,i
1137,hastened
1138,start
1139,process
1140,healing
1141,desperately
1142,needed
1143,america
1144,i
1145,regret
1146,deeply
1147,injuries
1148,may
1149,done
1150,course
1151,events
1152,led
1153,decision
1154,i
1155,would
1156,say
1157,judgments
1158,wrong
1159,wrong
1160,made
1161,i
1162,believed
1163,time
1164,best
1165,interest
1166,nation
1167,stood
1168,past
1169,difficult
1170,months
1171,family
1172,friends
1173,many
1174,others
1175,joined
1176,supporting
1177,cause
1178,believed
1179,right
1180,i
1181,eternally
1182,grateful
1183,support
1184,felt
1185,able
1186,give
1187,support
1188,let
1189,say
1190,i
1191,leave
1192,bitterness
1193,toward
1194,opposed
1195,us
1196,final
1197,analysis
1198,concerned
1199,good
1200,country
1201,however
1202,judgments
1203,might
1204,differ
1205,let
1206,us
1207,join
1208,together
1209,affirming
1210,common
1211,commitment
1212,helping
1213,new
1214,president
1215,succeed
1216,benefit
1217,americans
1218,i
1219,shall
1220,leave
1221,office
1222,regret
1223,completing
1224,term
1225,gratitude
1226,privilege
1227,serving
1228,president
1229,past
1230,5
1231,1
1232,2
1233,years
1234,years
1235,momentous
1236,time
1237,history
1238,nation
1239,world
1240,time
1241,achievement
1242,proud
1243,achievements
1244,represent
1245,shared
1246,efforts
1247,administration
1248,congress
1249,people
1250,challenges
1251,ahead
1252,equally
1253,great
1254,require
1255,support
1256,efforts
1257,congress
1258,people
1259,working
1260,cooperation
1261,new
1262,administration
1263,ended
1264,america
1265,longest
1266,war
1267,work
1268,securing
1269,lasting
1270,peace
1271,world
1272,goals
1273,ahead
1274,even
1275,far
1276,reaching
1277,difficult
1278,must
1279,complete
1280,structure
1281,peace
1282,said
1283,generation
1284,generation
1285,americans
1286,people
1287,nations
1288,ended
1289,one
1290,war
1291,prevented
1292,future
1293,wars
1294,unlocked
1295,doors
1296,quarter
1297,century
1298,stood
1299,united
1300,states
1301,people
1302,republic
1303,china
1304,must
1305,ensure
1306,one
1307,quarter
1308,world
1309,people
1310,live
1311,people
1312,republic
1313,china
1314,remain
1315,enemies
1316,friends
1317,middle
1318,east
1319,100
1320,million
1321,people
1322,arab
1323,countries
1324,many
1325,considered
1326,us
1327,enemy
1328,nearly
1329,20
1330,years
1331,look
1332,us
1333,friends
1334,must
1335,continue
1336,build
1337,friendship
1338,peace
1339,settle
1340,last
1341,middle
1342,east
1343,cradle
1344,civilization
1345,become
1346,grave
1347,together
1348,soviet
1349,union
1350,made
1351,crucial
1352,breakthroughs
1353,begun
1354,process
1355,limiting
1356,nuclear
1357,arms
1358,must
1359,set
1360,goal
1361,limiting
1362,reducing
1363,finally
1364,destroying
1365,terrible
1366,weapons
1367,cannot
1368,destroy
1369,civilization
1370,threat
1371,nuclear
1372,war
1373,longer
1374,hang
1375,world
1376,people
1377,opened
1378,new
1379,relation
1380,soviet
1381,union
1382,must
1383,continue
1384,develop
1385,expand
1386,new
1387,relationship
1388,two
1389,strongest
1390,nations
1391,world
1392,live
1393,together
1394,cooperation
1395,rather
1396,confrontation
1397,around
1398,world
1399,asia
1400,africa
1401,latin
1402,america
1403,middle
1404,east
1405,millions
1406,people
1407,live
1408,terrible
1409,poverty
1410,even
1411,starvation
1412,must
1413,keep
1414,goal
1415,turning
1416,away
1417,production
1418,war
1419,expanding
1420,production
1421,peace
1422,people
1423,everywhere
1424,earth
1425,last
1426,look
1427,forward
1428,children
1429,time
1430,time
1431,necessities
1432,decent
1433,life
1434,america
1435,fortunate
1436,people
1437,blessings
1438,liberty
1439,also
1440,means
1441,live
1442,full
1443,good
1444,world
1445,standards
1446,even
1447,abundant
1448,lives
1449,must
1450,press
1451,however
1452,toward
1453,goal
1454,better
1455,jobs
1456,full
1457,opportunity
1458,every
1459,american
1460,striving
1461,hard
1462,right
1463,achieve
1464,prosperity
1465,without
1466,inflation
1467,quarter
1468,century
1469,public
1470,life
1471,i
1472,shared
1473,turbulent
1474,history
1475,era
1476,i
1477,fought
1478,i
1479,believed
1480,i
1481,tried
1482,best
1483,ability
1484,discharge
1485,duties
1486,meet
1487,responsibilities
1488,entrusted
1489,sometimes
1490,i
1491,succeeded
1492,sometimes
1493,i
1494,failed
1495,always
1496,i
1497,taken
1498,heart
1499,theodore
1500,roosevelt
1501,said
1502,man
1503,arena
1504,whose
1505,face
1506,marred
1507,dust
1508,sweat
1509,blood
1510,strives
1511,valiantly
1512,errs
1513,comes
1514,short
1515,effort
1516,without
1517,error
1518,shortcoming
1519,actually
1520,strive
1521,deed
1522,knows
1523,great
1524,enthusiasms
1525,great
1526,devotions
1527,spends
1528,worthy
1529,cause
1530,best
1531,knows
1532,end
1533,triumphs
1534,high
1535,achievements
1536,worst
1537,fails
1538,least
1539,fails
1540,daring
1541,greatly
1542,i
1543,pledge
1544,tonight
1545,long
1546,i
1547,breath
1548,life
1549,body
1550,i
1551,shall
1552,continue
1553,spirit
1554,i
1555,shall
1556,continue
1557,work
1558,great
1559,causes
1560,i
1561,dedicated
1562,throughout
1563,years
1564,congressman
1565,senator
1566,vice
1567,president
1568,president
1569,cause
1570,peace
1571,america
1572,among
1573,nations
1574,prosperity
1575,justice
1576,opportunity
1577,people
1578,one
1579,cause
1580,i
1581,devoted
1582,i
1583,shall
1584,always
1585,devoted
1586,long
1587,i
1588,live
1589,i
1590,first
1591,took
1592,oath
1593,office
1594,president
1595,5
1596,1
1597,2
1598,years
1599,ago
1600,i
1601,made
1602,sacred
1603,commitment
1604,consecrate
1605,office
1606,energies
1607,wisdom
1608,i
1609,summon
1610,cause
1611,peace
1612,among
1613,nations
1614,i
1615,done
1616,best
1617,days
1618,since
1619,true
1620,pledge
1621,result
1622,efforts
1623,i
1624,confident
1625,world
1626,safer
1627,place
1628,today
1629,people
1630,america
1631,people
1632,nations
1633,children
1634,better
1635,chance
1636,living
1637,peace
1638,rather
1639,dying
1640,war
1641,anything
1642,i
1643,hoped
1644,achieve
1645,i
1646,sought
1647,presidency
1648,anything
1649,i
1650,hope
1651,legacy
1652,country
1653,i
1654,leave
1655,presidency
1656,served
1657,office
1658,felt
1659,personal
1660,sense
1661,kinship
1662,every
1663,american
1664,leaving
1665,i
1666,prayer
1667,may
1668,god
1669,grace
1670,days
1671,ahead
1672,transcript
1673,good
1674,evening
1675,i
1676,asked
1677,time
1678,tonight
1679,order
1680,announce
1681,answer
1682,house
1683,judiciary
1684,committee
1685,subpoena
1686,additional
1687,watergate
1688,tapes
1689,tell
1690,something
1691,actions
1692,i
1693,shall
1694,taking
1695,tomorrow
1696,i
1697,hope
1698,mean
1699,difficult
1700,choices
1701,presented
1702,actions
1703,last
1704,show
1705,i
1706,knew
1707,i
1708,regard
1709,watergate
1710,break
1711,coverup
1712,i
1713,described
1714,beginning
1715,i
1716,spent
1717,many
1718,hours
1719,past
1720,weeks
1721,thinking
1722,i
1723,would
1724,say
1725,american
1726,people
1727,i
1728,reach
1729,decision
1730,i
1731,shall
1732,announce
1733,tonight
1734,words
1735,lightly
1736,chosen
1737,i
1738,assure
1739,deeply
1740,felt
1741,almost
1742,e
1743,years
1744,ago
1745,june
1746,1972
1747,five
1748,men
1749,broke
1750,democratic
1751,national
1752,committee
1753,headquarters
1754,washington
1755,turned
1756,connected
