,0
1082,closeness
1083,continue
1084,long
1085,make
1086,clear
1087,continue
1088,act
1089,certain
1090,way
1091,long
1092,continue
1093,act
1094,helpful
1095,manner
1096,first
1097,pull
1098,punches
1099,persist
1100,pull
1101,plug
1102,still
1103,trust
1104,verify
1105,still
1106,play
1107,cut
1108,cards
1109,still
1110,watch
1111,closely
1112,afraid
1113,see
1114,see
1115,i
1116,asked
1117,i
1118,regrets
1119,well
1120,i
1121,deficit
1122,one
1123,i
1124,talking
1125,great
1126,deal
1127,lately
1128,tonight
1129,arguments
1130,i
1131,going
1132,hold
1133,tongue
1134,observation
1135,i
1136,share
1137,victories
1138,congress
1139,people
1140,noticed
1141,i
1142,never
1143,anything
1144,win
1145,never
1146,saw
1147,troops
1148,never
1149,saw
1150,reagan
1151,regiments
1152,american
1153,people
1154,every
1155,battle
1156,every
1157,call
1158,made
1159,letter
1160,wrote
1161,demanding
1162,action
1163,well
1164,action
1165,still
1166,needed
1167,finish
1168,job
1169,reagan
1170,regiments
1171,become
1172,bush
1173,brigades
1174,soon
1175,chief
1176,need
1177,every
1178,bit
1179,much
1180,i
1181,finally
1182,great
1183,tradition
1184,warnings
1185,presidential
1186,farewells
1187,i
1188,got
1189,one
1190,mind
1191,time
1192,oddly
1193,enough
1194,starts
1195,one
1196,things
1197,i
1198,proudest
1199,past
1200,eight
1201,years
1202,resurgence
1203,national
1204,pride
1205,i
1206,called
1207,new
1208,patriotism
1209,national
1210,feeling
1211,good
1212,count
1213,much
1214,last
1215,unless
1216,grounded
1217,thoughtfulness
1218,knowledge
1219,informed
1220,patriotism
1221,want
1222,good
1223,enough
1224,job
1225,teaching
1226,children
1227,america
1228,represents
1229,long
1230,history
1231,world
1232,us
1233,35
1234,years
1235,age
1236,grew
1237,different
1238,america
1239,taught
1240,directly
1241,means
1242,american
1243,absorbed
1244,almost
1245,air
1246,love
1247,country
1248,appreciation
1249,institutions
1250,get
1251,things
1252,family
1253,got
1254,neighborhood
1255,father
1256,street
1257,fought
1258,korea
1259,family
1260,lost
1261,someone
1262,anzio
1263,could
1264,get
1265,sense
1266,patriotism
1267,school
1268,else
1269,failed
1270,could
1271,get
1272,sense
1273,patriotism
1274,popular
1275,culture
1276,movies
1277,celebrated
1278,democratic
1279,values
1280,implicitly
1281,reinforced
1282,idea
1283,america
1284,special
1285,tv
1286,like
1287,mid
1288,60s
1289,enter
1290,90s
1291,things
1292,changed
1293,younger
1294,parents
1295,sure
1296,unambivalent
1297,appreciation
1298,america
1299,right
1300,thing
1301,teach
1302,modern
1303,children
1304,create
1305,popular
1306,culture
1307,well
1308,grounded
1309,patriotism
1310,longer
1311,style
1312,spirit
1313,back
1314,reinstitutionalized
1315,got
1316,better
1317,job
1318,getting
1319,across
1320,america
1321,freedom
1322,freedom
1323,speech
1324,freedom
1325,religion
1326,freedom
1327,enterprise
1328,freedom
1329,special
1330,rare
1331,fragile
1332,needs
1333,production
1334,protection
1335,got
1336,teach
1337,history
1338,based
1339,fashion
1340,important
1341,pilgrims
1342,came
1343,jimmy
1344,doolittle
1345,30
1346,seconds
1347,tokyo
1348,meant
1349,know
1350,four
1351,years
1352,ago
1353,40th
1354,anniversary
1355,day
1356,i
1357,read
1358,letter
1359,young
1360,woman
1361,writing
1362,late
1363,father
1364,fought
1365,omaha
1366,beach
1367,name
1368,lisa
1369,zanatta
1370,henn
1371,said
1372,always
1373,remember
1374,never
1375,forget
1376,boys
1377,normandy
1378,well
1379,let
1380,help
1381,keep
1382,word
1383,forget
1384,know
1385,i
1386,warning
1387,eradication
1388,american
1389,memory
1390,could
1391,result
1392,ultimately
1393,erosion
1394,american
1395,spirit
1396,let
1397,start
1398,basics
1399,attention
1400,american
1401,history
1402,greater
1403,emphasis
1404,civic
1405,ritual
1406,let
1407,offer
1408,lesson
1409,number
1410,one
1411,america
1412,great
1413,change
1414,america
1415,begins
1416,dinner
1417,table
1418,tomorrow
1419,night
1420,kitchen
1421,i
1422,hope
1423,talking
1424,begins
1425,children
1426,parents
1427,teaching
1428,means
1429,american
1430,let
1431,em
1432,know
1433,nail
1434,em
1435,would
1436,american
1437,thing
1438,i
1439,say
1440,tonight
1441,except
1442,one
1443,thing
1444,past
1445,days
1446,i
1447,window
1448,upstairs
1449,i
1450,thought
1451,bit
1452,shining
1453,city
1454,upon
1455,hill
1456,phrase
1457,comes
1458,john
1459,winthrop
1460,wrote
1461,describe
1462,america
1463,imagined
1464,imagined
1465,important
1466,early
1467,pilgrim
1468,early
1469,freedom
1470,man
1471,journeyed
1472,today
1473,call
1474,little
1475,wooden
1476,boat
1477,like
1478,pilgrims
1479,looking
1480,home
1481,would
1482,free
1483,i
1484,spoken
1485,shining
1486,city
1487,political
1488,life
1489,i
1490,know
1491,i
1492,ever
1493,quite
